regionID,iso3c,country_name,city_name,incomeID,measurement,units,year,source,comments
ECS,NOR,Norway,Oslo,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"Oslo Council. n.d. ""Annual household waste per capita."" http://oslo.miljobarometern.se/state-of-the-environment-oslo/waste-and-litter/annual-household-waste-per-capita/table/.",1 (366 kg/person/year)
SSF,COG,"Congo, Rep.",Dolisie,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"Florian, Marchadour, Elite Mylla Mante, Gandzounou Reiye, and Colombier Renaud. 2012. ""Diagnosis of solid waste in the city of Dolisie - Congo Brazzaville"" [""Diagnostic des déchets solides dans la ville de Dolisie - Congo Brazzaville""]. GRET Professionnels du développement solidaire. November. ",Value for the city of Dolisie
ECS,TJK,Tajikistan,Khujand,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2010,"Boboeva, S. 2015. ""Current State of Waste Management in Tajikistan and Potential for a Waste-to-­Energy Plant in Khujand City."" Columbia University, Earth Engineering Center.",
ECS,TKM,Turkmenistan,Ashgabat,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"UNECE (United Nations Economic Commission for Europe). 2012. ""Turkmenistan Environmental Performance Reviews: Turkmenistan: First Review."" Environmental Performance Reviews Series No. 35. ECE/CEP/165. Economic Commission for Europe (ECE), United Nations. Geneva, October. ISBN 978-92-1-117066-5. e-ISBN 978-92-1-055912-6. ISSN 1020-4563. Accessed on 24 April 2017. http://www.unece.org/fileadmin/DAM/env/epr/epr_studies/Turkmenistan.pdf.",
SSF,KEN,Kenya,Nairobi,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"UNDP (United Nations Development Programme). 2016. ""Nationally Appropriate Mitigation Action on a Circular Economy Solid Waste Management Approach for Urban Areas in Kenya."" Kenya, Ministry of Environment and Natural Resources.","1 (2,273 tonnes/day); 2"
ECS,MNE,Montenegro,Podgorica,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"Montenegro, MRT (Ministry of Sustainable Development and Tourism). 2014. ""Waste Management Plan 2014 – 2020 of Montenegro."" Draft (working) Document. Version_v01. February 19.",
SAS,NPL,Nepal,Lalitpur,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"ADB (Asian Development Bank). 2013b. ""Solid Waste Management in Nepal: Current Status and Policy Recommendations."" Mandaluyong City, Philippines: Asian Development Bank (ADB).",1 (84.3 tonnes/day)
SAS,NPL,Nepal,Pokhara,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"ADB (Asian Development Bank). 2013b. ""Solid Waste Management in Nepal: Current Status and Policy Recommendations."" Mandaluyong City, Philippines: Asian Development Bank (ADB).",1 (117.11 tonnes/day)
EAS,TON,Tonga,Tongatapu,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"ADB (Asian Development Bank). 2014g. ""Solid Waste Management in the Pacific: Tonga country snapshot."" ADB Publications Stock No. ARM146616-2. June. https://www.adb.org/sites/default/files/publication/42660/solid-waste-management-tonga.pdf.",1 (30 tonnes/day)
SAS,AFG,Afghanistan,Hirat ,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2017,"Forouhar, Ali and Kiril D. Hristovski 2012. ""Characterization of the municipal solid waste stream in Kabul, Afghanistan."" Habitat International, 36(3), 406-413. DOI: 10.1016/j.habitatint.2011.12.024.","Calculated based on a volume of 221,900 cu.m./year using waste density of 413 kg/cu.m., using a specific weight of MSW in Kabul of 413 ± 52 kg/cu.m."
EAS,TON,Tonga,Vava’u,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"JICA (Japan International Cooperation Agency) J-PRISM. 2012. ""Vavau Development Plan - Solid Waste Management."" December. Accessed July 17, 2017. https://www.sprep.org/attachments/j-prism/Waste%20Characterization%20Report/Tonga/Development%20Plan_SWM%20(1).pdf.",1 (15.1 tonnes/day); 2
EAS,KHM,Cambodia,Phnom Penh,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"UNCRD (United Nations Center for Regional Development). 2015. ""Draft City Report: Phom Penh."" Sixth Regional 3R Forum in Asia and the Pacific, Male. August 17-19. Accessed April 17, 2017.http://www.uncrd.or.jp/content/documents/25936-3R_City-Report_PhnomPenh.pdf.","1 (1,900-2,000 tonnes/day; average used)"
SAS,NPL,Nepal,Kathmandu,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"ADB (Asian Development Bank). 2013b. ""Solid Waste Management in Nepal: Current Status and Policy Recommendations."" Mandaluyong City, Philippines: Asian Development Bank (ADB).",1 (466.14 tonnes/day)
SAS,NPL,Nepal,Bhimeshwor,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"ADB (Asian Development Bank). 2013b. ""Solid Waste Management in Nepal: Current Status and Policy Recommendations."" Mandaluyong City, Philippines: Asian Development Bank (ADB).",1 (2.84 tonnes/day)
MEA,TUN,Tunisia,Sfax,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"Tunisia, Governorate of Sfax. 2013. ""Community Waste Management Plan P C G D Sfax"" [""PLAN COMMUNAL DE GESTION DES DECHETS P C G D SFAX""]. GIZ (Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH). ANGed (L'Agence Nationale de Gestion des Déchets). May.",
MEA,TUN,Tunisia,Tunis,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"GIZ and SWEEP-Net. 2014b. ""Cost of environmental degradation due to solid waste management practices in Greater Tunis."" [""Coût de la dégradation de l’environnement due aux pratiques de gestion des déchets solidesdans le Grand Tunis""]. German Corporation for International Cooperation [Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH (GIZ)] and Regional Solid Waste Exchange of Information and Expertise Network in Mashreq and Maghreb Countries (SWEEP-Net), on behalf of the German Federal Ministry for Economic Cooperation and Development (BMZ). May.",
MEA,TUN,Tunisia,Sousse,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2008,"Karak, Tanmoy, R. M. Bhagat, and Pradip Bhattacharyya. 2012. ""Municipal Solid Waste Generation, Composition, and Management: The World Scenario."" Critical Reviews in Environmental Science and Technology, 42:1509-1630. Taylor and Francis Group, LLC. ISSN: 1064-3389 print / 1547-6537 online.",
ECS,CYP,Cyprus,Nicosia,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Nicosia Municipality. 2016. ""Nicosia Municipality Waste Management Practicies and Policies.""Nicosia, October 23.","1 (sum of waste disposed in landfill (31,577 tonnes/year) and source-separated waste (4,621 tonnes/year))"
ECS,TUR,Turkey,Bursa Mm (Metropolitan Municipality),UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"JICA (Japan International Cooperation Agency). 2015. ""Data Collection Survey on Solid Waste Management in Turkey."" EX Research Institute Ltd. Kokusai Kogyo Co., Ltd. December. ",
SAS,NPL,Nepal,Biratnagar,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"ADB (Asian Development Bank). 2013b. ""Solid Waste Management in Nepal: Current Status and Policy Recommendations."" Mandaluyong City, Philippines: Asian Development Bank (ADB).",1 (58.37 tonnes/day)
ECS,TUR,Turkey,Sakarya Mm,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"JICA (Japan International Cooperation Agency). 2015. ""Data Collection Survey on Solid Waste Management in Turkey."" EX Research Institute Ltd. Kokusai Kogyo Co., Ltd. December. ",1 (1.06 kg/person/day); 5
SAS,NPL,Nepal,Bhaktapur,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"ADB (Asian Development Bank). 2013b. ""Solid Waste Management in Nepal: Current Status and Policy Recommendations."" Mandaluyong City, Philippines: Asian Development Bank (ADB).",1 (28.90 tonnes/day)
SSF,TZA,Tanzania,Mountain Kilimanjaro,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2006,"Karak, Tanmoy, R. M. Bhagat, and Pradip Bhattacharyya. 2012. ""Municipal Solid Waste Generation, Composition, and Management: The World Scenario."" Critical Reviews in Environmental Science and Technology, 42:1509-1630. Taylor and Francis Group, LLC. ISSN: 1064-3389 print / 1547-6537 online.",
SSF,TZA,Tanzania,Moshi,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2008,"UN Habitat. 2010. ""Solid Waste Management in the World's Cities."" United Nations Human Settlements Programme. ISBN 978-92-1-132218-7.",1 (338 kg/person/year)
SSF,TZA,Tanzania,Dar Es Salaam,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2011,"SMEC. 2013. ""Consultancy Services for Improvement of Solid Waste Management in Dar es Salaam Local Authorities in Support of Preparation of the Proposed DMDP."" Final Draft Report–Vol I -Main Report. September.","1 (4,100 tonnes/day)"
SSF,LBR,Liberia,Monrovia,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2007,"UNEP (United Nations Environment Programme). 2007. ""Assessment of Solid Waste Management in Liberia."" UNEP (United Nations Environment Programme), Post-Conflict and Disaster Management Branch, in collaboration with the Environmental Protection Agency of Liberia. July.",1 (0.7 kg/person/day)
SAS,NPL,Nepal,Birgunj,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"ADB (Asian Development Bank). 2013b. ""Solid Waste Management in Nepal: Current Status and Policy Recommendations."" Mandaluyong City, Philippines: Asian Development Bank (ADB).",1 (38.17 tonnes/day)
EAS,NZL,New Zealand,Auckland,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2011,"Auckland Council. 2011. ""Auckland Council Waste Assessment."" October.",1 (160 kg/person/year);  curbside waste collection that is landfilled; does not include diverted or commercial waste
SSF,UGA,Uganda,Kampala,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"Komakech, Allan J., Noble E. Banadda, Joel R. Kinobe, Levi Kasisira, Cecilia Sundberg, Girma Gebresenbet, and Björn Vinnerås. 2014. ""Characterization of municipal waste in Kampala, Uganda."" Journal of the Air and Waste Management Association, 64:3, 340-348, DOI:10.1080/10962247.2013.861373. ISSN: 1096-2247 (Print) 2162-2906 (Online).","1 (28,000 tonnes/month); estimated to be about 40 percent of total waste generation; 3"
SAS,LKA,Sri Lanka,Moratuwa,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"JICA (Japan International Cooperation Agency). 2016. ""Data Collection Survey on Solid Waste Management in Democratic Socialist Republic of Sri Lanka: Final Report.""  Kokusai Kogyo Co., Ltd. February.",1 (124.5 tonnes/day); 7
ECS,UKR,Ukraine,Kiev,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Kiev Communal Enterprise [Kyivkomunservice]. 2016. ""Strategy of Local Government in the Waste Management in Kiev​."" Accessed June 30, 2017. http://kyivinvestmentforum.com.ua/.",Date refers to date of presentation.
ECS,UKR,Ukraine,Pavlograd,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"Ukraine Municipal Local Economic Development. 2014. ""Baseline report on the state of existing SWM system in Western Donbas Subregion."" Annex A. FCM (Federation of Canadian Municipalities). January.","Calculated based on a volume of 89,280.24 cu.m. collected between June and December 2012 and a density in collection vehicle of 473.86 kg/cu.m."
MEA,OMN,Oman,Muscat,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2017,"Al Qasmi, Saeed Bin Mohamed Bin Ali. n.d. “Solid Waste Management in Muscat Municipality from Existing to Ambition.” Deputy General Manager for Technical Affairs, Muscat Municipality, Oman.",
SAS,IND,India,Faridabad,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (664 tonnes/day); 7
SAS,LKA,Sri Lanka,Jaffna,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"JICA (Japan International Cooperation Agency). 2016. ""Data Collection Survey on Solid Waste Management in Democratic Socialist Republic of Sri Lanka: Final Report.""  Kokusai Kogyo Co., Ltd. February.",1 (104.87 tonnes/day); 7
LCN,URY,Uruguay,Montevideo,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"LKSur S.A. 2013. ""Study of Characterization of Urban Solid Waste for Energy Purposes"" [""Estudio de Caracterizacion de Residuos Solidos Urbanos con Fines Energeticos""]. Technical Specification No. 12047-ET-01. ALUR (Alcohols of Uruguay S.A. [Alcoholes del Uruguay S.A.]). MIEM DNE. February.",
NAC,USA,United States,Seattle,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Seattle Public Utilities. 2016. ""2015 Recycling Rate Report."" July 1.",
SAS,PAK,Pakistan,Sialkot,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2010,"GHK Consulting Ltd. 2010. ""Sialkot Solid Waste Management Strategy and Action Plan."" TA 7321 –PAK Punjab Cities Improvement Investment Program. December.",1 (350 tonnes/day)
NAC,USA,United States,Ann Arbor,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"Waste Less: Solid Waste Resource Plan Update Advisory Group. 2013. ""Waste Less: CIty of Ann Arbor Solid Waste Resource Plan Update 2013-17.""",1 (3.95 lbs/person/day)
SAS,LKA,Sri Lanka,Kurunegala,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"JICA (Japan International Cooperation Agency). 2016. ""Data Collection Survey on Solid Waste Management in Democratic Socialist Republic of Sri Lanka: Final Report.""  Kokusai Kogyo Co., Ltd. February.",1 (48.07 tonnes/day); 7
SAS,IND,India,Vishakhapatnam,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (970 tonnes/day); 7
NAC,USA,United States,Washington Dc,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Washington, DC Department of Public Works. 2016. ""Washington, DC Solid Waste Diversion Progress Report: Fiscal Year 16 Data Addendum.""",Reported as material received at district-owned transfer stations from public and private sources
LCN,PAN,Panama,Panamá City,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2010,"Panama Ministry of Health. 2015. ""Analysis of the health situation in Panama."" [Ministerio de Salud de Panamá. 2015. ""Análisis de la situación de salud Panamá.""]",1 (0.98 kg/day); commercial waste may not be included in this value as the rate is lower than reported by IDB (1.2 kg/person/day)
LCN,PAN,Panama,San Miguelito,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2010,"Panama Ministry of Health. 2015. ""Analysis of the health situation in Panama."" [Ministerio de Salud de Panamá. 2015. ""Análisis de la situación de salud Panamá.""]",Value does not include commercial waste
ECS,UZB,Uzbekistan,Tashkent,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"ADB (Asian Development Bank). 2013a. ""Report and Recommendation of the President to the Board of Directors."" Proposed Loan- Republic of Uzbekistan: Solid Waste Management Improvement Project. October.",
EAS,TLS,Timor-Leste,Dili,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Timor-Leste, Ministry for Commerce, Industry and the Environment. 2016. ""Country Report (Draft): Timor-Leste."" Paper presented at the Seventh Regional 3R Forum in Asia and the Pacific, Adelaide, Australia, November 2–4. Accessed May 25, 2017. http://www.uncrd.or.jp/content/documents/4056Country%20Report_Timor%20Leste.pdf.",1 (150 tonnes/day); 3; 6
LCN,VEN,"Venezuela, RB",Caracas,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2010,"Metropolitan City Hall of Caracas. 2012. ""Advances of the strategic plan, Metropolitan Caracas 2020."" [Alcaldía Metropolitana de Caracas. 2012. ""Avances del plan estratégico, Caracas metropolitano 2020.""] Caracas, July.",Value for entire Metropolitan Area of Caracas
SAS,IND,India,Navi Mumbai,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (650 tonnes/day); 7
SAS,IND,India,Jodhpur,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (404.5 tonnes/day); including CandD waste
EAS,VNM,Vietnam,Ho Chi Minh City,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"Verma, R. L., G. Borongan, and M. Memon. 2015. ""Municipal solid waste management in Ho Chi Minh City, Vietnam: Current Practices and Future Recommendations."" Procedia Environmental Sciences: 35 (2016) 127 – 139.","1 (6,800-7,000 tonnes/day; average used)"
